APS,ABPS,SUBARP,MISS_MATCH,ARPSPOOF
30.66666667,13.33333333,26,0,0
26,11.66666667,26,0,0
22.66666667,10,26,0,0
22.33333333,10,31,0,0
21,10,35,0,0
19.33333333,5,30,0,0
15,0,27,0,0
15.33333333,6.666666667,24,0,0
16.33333333,3.333333333,25,0,0
14.66666667,8.333333333,20,0,0
16,6.666666667,14,0,0
17,6.666666667,15,0,0
20,5,16,0,0
23,5,19,0,0
28,1.666666667,18,0,0
28,8.333333333,14,0,0
27.33333333,1.666666667,12,0,0
31.33333333,0,12,0,0
32,5,8,0,0
33.66666667,5,9,0,0
30.66666667,1.666666667,10,0,0
33,3.333333333,11,0,0
36.33333333,0,11,0,0
35.33333333,0,10,0,0
34.66666667,1.666666667,8,0,0
38,0,4,0,0
37.66666667,5,5,0,0
31.33333333,0,4,0,0
28,1.666666667,4,0,0
26,0,4,0,0
24.66666667,0,4,0,0
21.33333333,0,4,0,0
24.33333333,0,3,0,0
25.66666667,0,1,0,0
26.33333333,0,1,0,0
26,0,0,0,0
23.33333333,0,0,0,0
22.66666667,0,0,0,0
20.66666667,0,0,0,0
20,0,0,0,0
18.66666667,0,0,0,0
18.66666667,1.666666667,0,0,0
17.33333333,0,0,0,0
19.33333333,0,0,0,0
17.33333333,0,0,0,0
18.66666667,0,0,0,0
22,0,0,0,0
22.66666667,0,0,0,0
26,0,0,0,0
27.33333333,0,0,0,0
32,0,0,0,0
31.33333333,0,0,0,0
30,0,0,0,0
31,0,3,0,0
33.33333333,0,0,0,0
30.66666667,0,0,0,0
29.33333333,0,0,0,0
27.33333333,0,0,0,0
28,0,0,0,0
28.66666667,0,0,0,0
27.33333333,0,0,0,0
26.66666667,0,0,0,0
26,3.333333333,2,0,0
27,10,3,0,0
28,11.66666667,8,0,0
29.33333333,21.66666667,18,0,0
27,20,23,0,0
27.66666667,6.666666667,29,0,0
29.33333333,15,34,0,0
29.66666667,11.66666667,37,0,0
33.33333333,18.33333333,44,0,0
30,16.66666667,40,0,0
34.66666667,13.33333333,38,0,0
32,15,36,0,0
33.33333333,9.333333333,38,0,0
32.33333333,5,39,0,0
28.33333333,16.66666667,41,0,0
28,10,32,0,0
26.33333333,11.66666667,33,0,0
24.33333333,10,29,0,0
24.33333333,15,27,0,0
24,3.333333333,28,0,0
22,8.333333333,24,0,0
22.66666667,8.333333333,26,0,0
19.33333333,8.333333333,22,0,0
18.66666667,5,24,0,0
15,10,19,0,0
14,1.666666667,20,0,0
20,13.33333333,22,0,0
20,6.666666667,22,0,0
23,6.666666667,25,0,0
25,1.666666667,21,0,0
26,5,20,0,0
28,6.666666667,18,0,0
24.66666667,5,18,0,0
24,0,16,0,0
23,0,9,0,0
23.66666667,5,11,0,0
24.66666667,6.666666667,12,0,0
23,2,11,0,0
27.33333333,5,12,0,0
30.66666667,1.666666667,12,0,0
30.33333333,3.333333333,13,0,0
30.66666667,0,10,0,0
32.33333333,3.333333333,9,0,0
32,0,10,0,0
30,0,6,0,0
26.66666667,0,4,0,0
28.33333333,1.666666667,3,0,0
27,0,3,0,0
23,0,3,0,0
23.66666667,0,1,0,0
23,0,1,0,0
25,0,1,0,0
23,0,1,0,0
22,0,0,0,0
22,0,0,0,0
23.33333333,1.666666667,0,0,0
26,0,0,0,0
23.33333333,0,0,0,0
24.66666667,0,0,0,0
25,0,1,0,0
24,0,0,0,0
22.66666667,0,0,0,0
26,0,0,0,0
32.66666667,0,0,0,0
32,0,0,0,0
34.66666667,0,0,0,0
31.33333333,0,0,0,0
34,0,0,0,0
32.66666667,0,0,0,0
23.33333333,0,0,0,0
21.33333333,0,0,0,0
20,0,0,0,0
22,0,0,0,0
22,0,0,0,0
19.66666667,1.666666667,1,0,0
28.33333333,0,1,0,0
30,3.333333333,2,0,0
32.66666667,5,4,0,0
30.66666667,15,8,0,0
35,8.333333333,13,0,0
31.33333333,6.666666667,14,0,0
30.33333333,3.333333333,13,0,0
27,18.33333333,19,0,0
26.66666667,11.66666667,26,0,0
28.33333333,15,27,0,0
29.33333333,15,28,0,0
31,16.66666667,31,0,0
33.33333333,15,38,0,0
31,3.333333333,39,0,0
33.33333333,5,36,0,0
33.66666667,11.66666667,37,0,0
31,13.33333333,37,0,0
31.66666667,13.33333333,33,0,0
0,16.66666667,0,0,0
0,3.333333333,0,0,0
1,6.666666667,3,0,0
6,26.66666667,18,0,0
8,15,22,0,0
12,18.33333333,32,0,0
20.66666667,8.333333333,36,0,0
30.66666667,8.333333333,42,0,0
38.33333333,11.66666667,45,0,0
44,3.333333333,46,0,0
45.66666667,10,35,0,0
47,5,27,0,0
51.33333333,10,20,0,0
41.33333333,3.333333333,18,0,0
39,5,19,0,0
33.66666667,1.666666667,15,0,0
33.33333333,5,18,0,0
31.66666667,1.666666667,13,0,0
29.33333333,5,14,0,0
23.66666667,1.666666667,9,0,0
22.66666667,3.333333333,8,0,0
20.66666667,0,10,0,0
20.66666667,5,10,0,0
17.33333333,0,8,0,0
17,0,7,0,0
15,0,5,0,0
14.66666667,0,4,0,0
16.66666667,0,2,0,0
16.33333333,1.666666667,3,0,0
14.66666667,1.666666667,2,0,0
18,0,2,0,0
17.33333333,1.666666667,2,0,0
20.66666667,0,2,0,0
20.33333333,1.666666667,1,0,0
22.33333333,0,3,0,0
29.33333333,0,2,0,0
33.66666667,0,1,0,0
37.66666667,0,1,0,0
35.66666667,1.666666667,1,0,0
38,0,2,0,0
41.66666667,0,1,0,0
37.66666667,0,1,0,0
33,0,1,0,0
27.66666667,0,1,0,0
28,0,0,0,0
27.33333333,0,0,0,0
27.33333333,0,0,0,0
25.66666667,0,1,0,0
23.33333333,0,0,0,0
24.66666667,0,0,0,0
20.66666667,3.333333333,0,0,0
23.66666667,1.666666667,1,0,0
21.66666667,1.666666667,3,0,0
23,5,5,0,0
26,1.666666667,6,0,0
24,8.333333333,6,0,0
25.66666667,6.666666667,9,0,0
23.33333333,8,10,0,0
22,13.33333333,14,0,0
24,10,14,0,0
24.33333333,21.66666667,23,0,0
26.33333333,16.66666667,29,0,0
27.33333333,5,30,0,0
28.33333333,10,33,0,0
26.66666667,8.333333333,34,0,0
26.33333333,5,35,0,0
25.66666667,11.66666667,29,0,0
27,6.666666667,27,0,0
25.66666667,8.333333333,25,0,0
24,5,26,0,0
27,5,23,0,0
27.66666667,8.333333333,23,0,0
28.33333333,6.666666667,25,0,0
27.33333333,3,20,0,0
28.33333333,1.666666667,15,0,0
30.33333333,1.666666667,13,0,0
27.66666667,5,13,0,0
24.66666667,3.333333333,10,0,0
27,10,9,0,0
28.66666667,18.33333333,12,0,0
28.66666667,5,16,0,0
30.66666667,11.66666667,24,0,0
31,15,27,0,0
31.66666667,5,29,0,0
31,13.33333333,29,0,0
30.33333333,5,29,0,0
29,8.333333333,29,0,0
29.66666667,5,25,0,0
33,13.33333333,25,0,0
34,6.666666667,26,0,0
32.66666667,2,24,0,0
29.33333333,0,18,0,0
31.66666667,6.666666667,19,0,0
29.33333333,0,16,0,0
26.66666667,3.333333333,14,0,0
22,8.333333333,8,0,0
23.66666667,6.666666667,11,0,0
23.33333333,5,12,0,0
21.66666667,0,11,0,0
22.66666667,0,10,0,0
26,1.666666667,10,0,0
27.66666667,3.333333333,9,0,0
30.66666667,3.333333333,4,0,0
31.66666667,3.333333333,5,0,0
34.33333333,0,5,0,0
31.33333333,0,6,0,0
32.33333333,0,5,0,0
32.33333333,0,3,0,0
28.33333333,0,1,0,0
29,1.666666667,1,0,0
27,0,1,0,0
27,0,1,0,0
27.66666667,1.666666667,1,0,0
27,0,1,0,0
26,1.666666667,2,0,0
26.33333333,0,1,0,0
24,1.666666667,2,0,0
27.33333333,0,2,0,0
27.33333333,0,2,0,0
25.33333333,0,2,0,0
25.66666667,0,1,0,0
27.66666667,0,1,0,0
28.66666667,0,0,0,0
31.33333333,1.666666667,0,0,0
30.66666667,0,0,0,0
32.66666667,0,2,0,0
36,1.666666667,0,0,0
39.33333333,3.333333333,2,0,0
35.66666667,3.333333333,3,0,0
34.66666667,3.333333333,4,0,0
34.33333333,5,5,0,0
32.66666667,6.666666667,8,0,0
32.33333333,8.333333333,11,0,0
32,13.33333333,16,0,0
30.66666667,6.666666667,14,0,0
31,6.666666667,15,0,0
32,11.66666667,20,0,0
34.33333333,10,23,0,0
32.33333333,8.333333333,23,0,0
32,11.66666667,26,0,0
34,10,26,0,0
31,6.666666667,29,0,0
28,5,26,0,0
27.66666667,5,23,0,0
26.66666667,6.666666667,22,0,0
25.33333333,5,18,0,0
22.33333333,10,17,0,0
26.33333333,8.333333333,19,0,0
25.66666667,3.333333333,19,0,0
26.33333333,11.66666667,21,0,0
26,5,20,0,0
28.66666667,10,22,0,0
31.66666667,15,27,0,0
28,6.666666667,22,0,0
28.66666667,11.66666667,26,0,0
27.33333333,5,26,0,0
29.33333333,11.66666667,30,0,0
28.33333333,5,25,0,0
26.66666667,5,18,0,0
29.66666667,11.66666667,21,0,0
28.66666667,9,18,0,0
30.33333333,11.66666667,23,0,0
31,8.333333333,19,0,0
31,5,23,0,0
29,1.666666667,25,0,0
30,5,20,0,0
32,6.666666667,20,0,0
31,5,13,0,0
30,5,14,0,0
30,3.333333333,12,0,0
29.33333333,0,12,0,0
27,5,13,0,0
26.33333333,1.666666667,11,0,0
26.66666667,3.333333333,10,0,0
25.66666667,0,9,0,0
25.33333333,3.333333333,4,0,0
27,0,5,0,0
27.66666667,3.333333333,5,0,0
30,3.333333333,6,0,0
30.66666667,3.333333333,4,0,0
32,1.666666667,6,0,0
33,0,5,0,0
32.66666667,0,6,0,0
32.33333333,3.333333333,5,0,0
29.33333333,1.666666667,4,0,0
26.33333333,0,5,0,0
27,1.666666667,3,0,0
26.33333333,0,3,0,0
27.33333333,1.666666667,4,0,0
28,1.666666667,2,0,0
30.33333333,0,3,0,0
28,0,2,0,0
28,0,2,0,0
28.66666667,0,2,0,0
28.33333333,0,1,0,0
28.33333333,1.666666667,1,0,0
27.66666667,0,1,0,0
32.33333333,0,1,0,0
30.33333333,0,1,0,0
28.33333333,0,1,0,0
32.33333333,1.666666667,1,0,0
30.33333333,1.666666667,1,0,0
31.33333333,1.666666667,2,0,0
31,6.666666667,3,0,0
29.33333333,1.666666667,4,0,0
31.33333333,5,6,0,0
34,6.666666667,8,0,0
34.66666667,5,8,0,0
33.33333333,5,8,0,0
32.33333333,10,11,0,0
35,10,13,0,0
37.66666667,8.333333333,19,0,0
34,5,18,0,0
33,0,21,0,0
33,13.33333333,21,0,0
32.66666667,11.66666667,22,0,0
29,13.33333333,23,0,0
26,6.666666667,18,0,0
27.33333333,6.666666667,22,0,0
27,5,17,0,0
25.33333333,11.66666667,18,0,0
27,8.333333333,21,0,0
28.66666667,11.66666667,24,0,0
27.33333333,11.66666667,26,0,0
25,5,25,0,0
24.66666667,10,30,0,0
26.66666667,11.66666667,30,0,0
27,11.66666667,27,0,0
26,10,30,0,0
26,8.333333333,26,0,0
27,5,27,0,0
30.33333333,6.666666667,23,0,0
30.33333333,3.333333333,19,0,0
28.33333333,18.33333333,15,0,0
30.33333333,6.666666667,21,0,0
30.33333333,3.333333333,17,0,0
29,8.333333333,19,0,0
31.66666667,3.333333333,21,0,0
31,11.66666667,21,0,0
29.33333333,6.666666667,18,0,0
28,5,14,0,0
30.33333333,1.666666667,15,0,0
31.33333333,3.333333333,12,0,0
28.33333333,1.666666667,13,0,0
25.33333333,5,12,0,0
26.33333333,3.333333333,11,0,0
24,5,10,0,0
21,5,11,0,0
21,3.333333333,13,0,0
26.66666667,1.666666667,12,0,0
30,1.666666667,10,0,0
28.66666667,3.333333333,10,0,0
29,0,9,0,0
28,0,6,0,0
27,1.666666667,3,0,0
26,1.666666667,4,0,0
25.66666667,3.333333333,5,0,0
30.33333333,1.666666667,5,0,0
33,0,5,0,0
37.66666667,0,5,0,0
37,0,5,0,0
37.33333333,0,6,0,0
34.66666667,1.666666667,2,0,0
34.33333333,0,1,0,0
33.66666667,0,1,0,0
31.66666667,0,1,0,0
28.33333333,0,1,0,0
27,0,1,0,0
26,0,0,0,0
23.33333333,1.666666667,0,0,0
22,1.666666667,0,0,0
21.66666667,0,1,0,0
22.33333333,0,1,0,0
25.66666667,3.333333333,3,0,0
26.33333333,0,3,0,0
31.33333333,8.333333333,6,0,0
33.66666667,3.333333333,5,0,0
36,0,4,0,0
36.66666667,8.666666667,6,0,0
38,6.666666667,10,0,0
35.66666667,1.666666667,11,0,0
32,1.666666667,10,0,0
33.66666667,13.33333333,11,0,0
35.33333333,5,16,0,0
36.33333333,6.666666667,15,0,0
34.33333333,5,17,0,0
31.66666667,3.333333333,17,0,0
32.66666667,6.666666667,20,0,0
30.33333333,6.666666667,23,0,0
27.33333333,6.666666667,20,0,0
26,5,24,0,0
24.33333333,8.333333333,23,0,0
27,8.333333333,23,0,0
29.33333333,10,22,0,0
30.66666667,8.333333333,22,0,0
30.66666667,13.33333333,24,0,0
31.33333333,3.333333333,22,0,0
31,13.33333333,23,0,0
33,8.333333333,25,0,0
29,13.33333333,27,0,0
29.33333333,10,26,0,0
28,6.666666667,28,0,0
31.66666667,8.333333333,29,0,0
30.33333333,8.333333333,29,1,1
28,5,28,1,1
28.66666667,10,26,1,1
27.33333333,1.666666667,24,1,1
25.66666667,3.333333333,17,1,1
20.66666667,8.333333333,16,1,1
23,5,13,1,1
25.66666667,11.66666667,13,1,1
28.33333333,6.666666667,17,1,1
28.66666667,10,18,1,1
30.66666667,5,22,1,1
36.66666667,11.66666667,22,1,1
38,3.333333333,24,1,1
41.33333333,1.666666667,24,1,1
34.66666667,1.666666667,18,1,1
34,1.666666667,14,1,1
32.33333333,3.333333333,9,1,1
28,1.666666667,10,1,1
25.33333333,6.666666667,8,1,1
20.66666667,5,12,1,1
23.33333333,0,12,1,1
22,1.666666667,12,1,1
20.33333333,0,11,1,1
22,5,10,1,1
25,6.666666667,9,1,1
25,1.666666667,7,1,1
24.66666667,3.333333333,6,1,1
27,0,7,1,1
29.33333333,0,8,1,1
28,0,6,1,1
29.66666667,0,5,1,1
31,0,3,1,1
33,1.666666667,3,1,1
33.66666667,0,1,1,1
33,0,1,1,1
34.33333333,0,1,1,1
31,1.666666667,1,1,1
26.33333333,1.666666667,3,1,1
25.66666667,0,3,1,1
30,3.333333333,6,1,1
32,0,6,1,1
33.33333333,0,6,1,1
35.66666667,0,5,1,1
33.33333333,0,4,1,1
33.33333333,3.333333333,4,1,1
29,0,1,1,1
28.66666667,1.666666667,2,1,1
29.66666667,6.666666667,3,0,0
29,0,5,0,0
33,8.333333333,7,0,0
33,1.666666667,7,1,1
33,0,7,1,1
33,8.333333333,9,1,1
32,1.666666667,8,1,1
31.66666667,3.333333333,11,1,1
29,3.333333333,9,1,1
28.66666667,5,10,1,1
27.33333333,5,14,1,1
30,11.66666667,16,1,1
31,15,21,1,1
27.33333333,10,26,1,1
29.33333333,1.666666667,28,1,1
28.33333333,13.33333333,25,1,1
31,5,27,1,1
31,6.666666667,25,1,1
30.66666667,13.33333333,22,1,1
29.66666667,8.333333333,23,1,1
30,5,20,1,1
27.33333333,6.666666667,18,1,1
25.66666667,8.333333333,17,1,1
25.33333333,10,18,1,1
27.66666667,13.33333333,21,1,1
28.33333333,6.666666667,23,1,1
29,10,25,1,1
33,6.666666667,27,1,1
30,13.33333333,26,1,1
32,6.666666667,28,1,1
29,3.333333333,23,1,1
30.33333333,1.666666667,19,1,1
32.66666667,9,18,1,1
30,6.666666667,18,1,1
32,3.333333333,18,1,1
29,18.33333333,17,1,1
33,8.333333333,23,1,1
36.66666667,3.333333333,26,1,1
35.33333333,5,24,1,1
33.66666667,6.666666667,23,1,1
32.66666667,3.333333333,20,1,1
30.66666667,5,14,1,1
26.33333333,1.666666667,9,1,1
21,1.666666667,7,1,1
19,5,9,1,1
20.66666667,1.666666667,10,1,1
22,3.333333333,10,1,1
22.66666667,3.333333333,10,1,1
27,3.333333333,11,1,1
27.33333333,8.333333333,12,1,1
29.33333333,3.333333333,14,1,1
31.66666667,3.333333333,13,1,1
31.66666667,5,13,1,1
34.33333333,3.333333333,17,1,1
33.33333333,1.666666667,16,1,1
34,0,10,1,1
35.66666667,1.666666667,11,1,1
34.66666667,0,10,1,1
33.66666667,3.333333333,7,1,1
31,0,3,1,1
31.66666667,1.666666667,3,1,1
29.66666667,1.666666667,3,1,1
31,0,5,1,1
28,0,4,1,1
25,1.666666667,3,1,1
24.33333333,0,5,1,1
23.66666667,0,3,1,1
24,0,2,1,1
24.33333333,1.666666667,3,0,0
20.66666667,1.666666667,2,0,0
20,1.666666667,2,0,0
20.33333333,1.666666667,3,0,0
21.66666667,5,3,0,0
24.33333333,5,5,1,1
28,1.666666667,6,1,1
28.66666667,0,6,1,1
29.33333333,3.333333333,6,1,1
31.66666667,1.666666667,5,1,1
34.66666667,6.666666667,8,1,1
35,1.666666667,9,1,1
36.33333333,10,7,1,1
41,5,11,1,1
44,8.333333333,14,1,1
42,6.666666667,18,1,1
38.66666667,3.333333333,16,1,1
34.33333333,6.666666667,19,1,1
33,5,23,1,1
29.66666667,8.333333333,19,1,1
27.33333333,1.666666667,18,1,1
25.66666667,11.66666667,17,1,1
25.66666667,6.666666667,21,1,1
28.66666667,5,20,1,1
30,3.333333333,22,1,1
27.66666667,5,19,1,1
29,13.33333333,19,1,1
31.33333333,8.333333333,20,1,1
30.33333333,8.333333333,17,1,1
33,6.666666667,19,1,1
35.33333333,10,22,1,1
34,5,20,1,1
35,5,19,1,1
34.66666667,13.33333333,22,1,1
31.66666667,6.666666667,23,1,1
29.33333333,3.333333333,20,1,1
27.66666667,6.666666667,19,1,1
27.66666667,11.66666667,19,1,1
27.33333333,8.333333333,22,1,1
23.66666667,5,23,1,1
23,11.66666667,23,1,1
23.66666667,11.66666667,23,1,1
24.33333333,5,27,1,1
26,10,24,1,1
27.33333333,6.666666667,26,1,1
30,1.666666667,24,1,1
32.33333333,5,21,1,1
31.66666667,5,21,1,1
33,1.666666667,17,1,1
30,3.333333333,14,1,1
28,5,12,1,1
28.33333333,6.666666667,11,1,1
30,5,12,1,1
27.66666667,1.666666667,9,1,1
27.33333333,0,8,1,1
26,3.333333333,12,1,1
29,1.666666667,11,1,1
28,0,10,1,1
27.33333333,5,8,1,1
28.66666667,1.666666667,8,1,1
28,1.666666667,8,1,1
29.66666667,0,9,1,1
29.33333333,3.333333333,8,1,1
29.66666667,3.333333333,7,1,1
34,5,12,1,1
31,0,9,1,1
30,3.333333333,10,1,1
28.66666667,1.666666667,12,1,1
28,1.666666667,10,1,1
25.33333333,1.666666667,10,1,1
29.66666667,0,5,0,0
27.66666667,0,5,0,0
29.66666667,0,5,0,0
0,1.666666667,0,0,0
0,2.666666667,0,0,0
3.333333333,24.66666667,10,0,0
10.66666667,50,32,0,0
20.66666667,48.33333333,62,0,0
27.66666667,33.33333333,73,0,0
42.66666667,35,90,0,0
56,31.66666667,106,0,0
63.66666667,31.66666667,115,0,0
60.33333333,13.66666667,93,0,0
59,20,73,0,0
53.66666667,5,59,0,0
46.66666667,8.333333333,52,0,0
31,5,41,0,0
23.66666667,6.666666667,33,0,0
17,6.666666667,23,0,0
13,5,19,0,0
9.333333333,8.333333333,20,0,0
9.666666667,1.666666667,17,0,0
10,1.666666667,16,0,0
12.33333333,5,17,0,0
12.33333333,1.666666667,11,0,0
13.66666667,5,9,0,0
15.33333333,1.666666667,4,0,0
16.33333333,0,5,0,0
18.33333333,1.666666667,3,0,0
18.33333333,0,5,0,0
25,1.666666667,3,0,0
28,1.666666667,4,0,0
29.33333333,0,4,0,0
32.33333333,0,3,0,0
37.66666667,0,3,0,0
38,0,2,0,0
38.33333333,0,1,0,0
35.66666667,0,1,0,0
31.33333333,0,0,0,0
30.66666667,0,0,0,0
28.66666667,0,0,0,0
28,0,0,0,0
29.33333333,0,0,0,0
27.33333333,0,0,0,0
28.66666667,0,0,0,0
26,0,0,0,0
24,0,0,0,0
23.33333333,0,0,0,0
20.66666667,0,0,0,0
22,0,0,0,0
24,0,0,0,0
24.66666667,0,0,0,0
25.33333333,0,0,0,0
24.66666667,0,2,0,0
27.33333333,0,0,0,0
25.33333333,3.333333333,0,0,0
24.66666667,0,2,0,0
28.66666667,0,2,1,1
26.66666667,0,2,1,1
24.66666667,0,2,1,1
24,0,2,1,1
28.66666667,0,2,1,1
31.66666667,0,1,1,1
30.33333333,0,1,1,1
32.33333333,0,1,1,1
34.33333333,0,1,1,1
35,0,1,1,1
33,0,1,1,1
30.33333333,0,1,1,1
27.66666667,0,1,1,1
27.66666667,0,1,1,1
26.33333333,0,1,1,1
26.33333333,0,1,1,1
26.33333333,0,1,1,1
25,0,1,1,1
25,0,1,1,1
25,0,1,1,1
23.66666667,0,1,1,1
24.33333333,0,1,1,1
25,1.666666667,1,1,1
31.33333333,5.333333333,2,1,1
33.33333333,20,10,1,1
30.66666667,25,52,1,1
29.33333333,11.66666667,52,1,1
24.33333333,10,51,1,1
23.33333333,10,46,1,1
22.33333333,16.66666667,43,1,1
21,5,39,1,1
20,15,36,1,1
20,10,34,1,1
19.66666667,0,27,1,1
18,1.666666667,26,1,1
18,5,22,1,1
17.66666667,1.666666667,19,1,1
15.33333333,5,12,1,1
14.33333333,6.666666667,9,1,1
14.33333333,0,9,1,1
18.66666667,1.666666667,10,1,1
18,1.666666667,8,1,1
21,1.666666667,11,1,1
26.66666667,0,10,1,1
30,0,8,1,1
32,0,6,1,1
36.66666667,0,6,1,1
39,0,5,1,1
41.33333333,1.666666667,2,1,1
37.33333333,0,2,1,1
36,0,2,1,1
36.66666667,0,2,1,1
32.66666667,0,2,1,1
30.66666667,0,2,1,1
28.66666667,0,2,1,1
31.66666667,0,1,1,1
28.33333333,0,1,1,1
27.66666667,0,1,1,1
28.33333333,0,1,1,1
29.66666667,0,1,1,1
28.33333333,0,3,1,1
24.33333333,0,1,1,1
27,0,1,1,1
26.33333333,0,1,1,1
21.66666667,0,1,1,1
19,0,1,1,1
21.66666667,0,1,1,1
23,0,1,1,1
26.33333333,0,1,1,1
23,0,1,1,1
24.33333333,0,1,1,1
29,0,1,1,1
27.66666667,0,1,1,1
27,0,1,1,1
29,0,1,1,1
26.33333333,0,1,1,1
27.66666667,0,1,1,1
27.66666667,0,1,1,1
33,0,1,1,1
31.33333333,0,0,1,1
30,0,0,1,1
35.33333333,0,0,1,1
40,0,0,1,1
37.33333333,0,0,1,1
32,0,0,1,1
30.33333333,0,1,1,1
32.33333333,0,1,1,1
23,8.333333333,31,1,1
22.33333333,5,27,1,1
20.66666667,3.333333333,24,1,1
16.66666667,6.666666667,24,1,1
19.33333333,8.333333333,20,1,1
19,5,19,1,1
19.33333333,6.666666667,22,1,1
21.66666667,5,21,1,1
25,1.666666667,19,1,1
28.33333333,1.666666667,19,1,1
27,0,15,1,1
27,5,13,1,1
31,3.333333333,11,1,1
30.33333333,0,7,1,1
27.33333333,0,4,1,1
26.33333333,3.333333333,5,1,1
26.33333333,3.333333333,5,1,1
27,0,3,1,1
27.33333333,1.666666667,4,1,1
25.66666667,0,5,1,1
30.33333333,0,5,1,1
30,0,4,1,1
30,0,2,1,1
33.33333333,0,2,1,1
34.33333333,0,1,1,1
32.33333333,0,1,1,1
31.66666667,0,1,1,1
33,0,1,1,1
31.66666667,0,1,1,1
29.66666667,0,1,1,1
28.33333333,0,1,1,1
28.33333333,0,1,1,1
26,0,0,1,1
24.66666667,0,0,1,1
25.33333333,0,0,1,1
28.66666667,0,0,1,1
24.66666667,0,0,1,1
26,0,0,1,1
23.66666667,0,1,1,1
25.66666667,0,1,1,1
27.66666667,0,1,1,1
27,0,1,1,1
28.33333333,0,1,1,1
29,0,1,1,1
31.66666667,0,1,1,1
29.66666667,0,1,1,1
27,0,1,1,1
25.66666667,0,1,1,1
26.33333333,0,1,1,1
25.66666667,0,1,0,0
27,0,1,0,0
25,0,1,1,1
25.66666667,0,1,1,1
27.66666667,0,1,1,1
25.66666667,0,1,1,1
24.33333333,0,1,1,1
22.66666667,1.666666667,2,1,1
24,3.333333333,2,1,1
27.33333333,6.666666667,6,1,1
27,6.666666667,9,1,1
27.66666667,10,15,1,1
32.33333333,6.666666667,19,1,1
35,13.33333333,25,1,1
31.66666667,11.66666667,29,1,1
29.33333333,15,32,1,1
32,15.33333333,36,1,1
32,15,38,1,1
29.33333333,10,38,1,1
28,11.66666667,40,1,1
26.33333333,11.66666667,35,1,1
26.33333333,8.333333333,35,1,1
24.66666667,15,34,1,1
24.33333333,11.66666667,35,1,1
22.66666667,5,34,1,1
23.66666667,23.33333333,33,1,1
26.66666667,21.66666667,42,1,1
27.66666667,8.333333333,47,1,1
25.66666667,5,41,1,1
23.66666667,5,35,1,1
23.33333333,13.33333333,34,1,1
23,8.333333333,27,1,1
22,13.33333333,24,1,1
19.66666667,8.333333333,23,1,1
21.66666667,3.333333333,23,1,1
23,10,25,1,1
26,5,28,1,1
23.33333333,8.333333333,26,1,1
24.33333333,8.333333333,29,1,1
23,0,19,1,1
23.33333333,0,16,1,1
20.66666667,1.666666667,12,1,1
21.66666667,1.666666667,11,1,1
24.33333333,10,13,1,1
25.33333333,5,10,1,1
25.33333333,3.333333333,12,1,1
26,3.333333333,12,1,1
28.66666667,0,12,1,1
30,5,12,1,1
29,0,11,1,1
25,0,9,1,1
25.33333333,0,4,1,1
25.66666667,0,3,1,1
26.33333333,1.666666667,3,1,1
24.66666667,0,2,1,1
24,0,2,1,1
24,0,2,1,1
24,0,2,1,1
26,1.666666667,2,1,1
26,0,2,1,1
27,0,1,1,1
25.66666667,0,1,1,1
27,0,1,1,1
27.66666667,0,1,1,1
24,0,0,1,1
22,0,0,1,1
22,0,0,1,1
24.66666667,0,0,1,1
27.33333333,0,0,1,1
24.66666667,0,0,1,1
27,0,1,1,1
23.66666667,0,1,1,1
22.33333333,3.333333333,1,1,1
22.66666667,6.666666667,4,1,1
24.33333333,5,7,1,1
24,5,8,1,1
25,5,13,1,1
28.33333333,1.666666667,15,1,1
28.33333333,5,15,1,1
30.66666667,8.333333333,16,1,1
29.33333333,10,16,1,1
32.33333333,16.66666667,21,1,1
32.33333333,10,21,1,1
33,10,25,1,1
34,3.333333333,28,1,1
33,11.66666667,29,1,1
31.33333333,13.33333333,32,1,1
29.33333333,11.66666667,34,1,1
28.66666667,13.33333333,34,1,1
28,15,38,1,1
29.33333333,6.666666667,36,1,1
27,8.333333333,37,1,1
28.66666667,11.66666667,36,1,1
29.66666667,13.33333333,37,1,1
29,11.66666667,39,1,1
32,8.333333333,34,1,1
34,16.66666667,36,1,1
32.33333333,10,37,1,1
29,3.333333333,33,1,1
28,8.333333333,28,1,1
25.33333333,16.66666667,24,1,1
24.66666667,11.66666667,28,1,1
22.33333333,6.666666667,27,1,1
22,8.333333333,26,1,1
24.33333333,6.666666667,27,1,1
23.66666667,0,25,1,1
25.33333333,8.333333333,28,1,1
23.33333333,6.666666667,22,1,1
21.66666667,5,19,1,1
20.33333333,3.333333333,19,1,1
20.66666667,3.333333333,14,1,1
21.33333333,3.333333333,14,1,1
24,3.333333333,10,1,1
23.33333333,1.666666667,12,1,1
25.66666667,5,11,1,1
28.66666667,1.666666667,10,1,1
27,0,9,1,1
27,0,7,1,1
26.66666667,0,6,1,1
27.33333333,0,4,1,1
26.66666667,3.333333333,6,1,1
25.66666667,0,3,1,1
25.66666667,1.666666667,3,1,1
26.33333333,0,3,1,1
26.33333333,1.666666667,3,1,1
28.66666667,1.666666667,0,1,1
30,0,4,1,1
28.66666667,0,4,1,1
25,0,3,1,1
28.33333333,1.666666667,3,1,1
29.66666667,0,3,1,1
28.33333333,0,3,0,0
25,0,1,0,0
29.66666667,0,1,1,1
28.33333333,0,3,1,1
27,0,1,1,1
25.66666667,0,1,1,1
24.33333333,0,1,1,1
